name,price,volume24h,volume7d,volume30d,lastUpdated,marketCapByTotalSupply
Status,0.027604206,1882459.719,13577380.26,43724346.16,2023-04-26T16:28:00.000Z,187845906.7
Pendle,0.530868112,3993917.662,26894541.18,102413083.1,2023-04-26T16:28:00.000Z,100174812.8
Gitcoin,1.74382959,6101625.046,37087812.39,150959509.7,2023-04-26T16:28:00.000Z,174382959
Rootstock Smart Bitcoin,29795.10624,38462.87985,271862.6217,1177060.583,2023-04-26T16:28:00.000Z,6.2569E+11
Venus USDC,0.022067756,6501116.48,42567620.11,183733975.7,2023-04-26T16:28:00.000Z,105285599.8
Artificial Liquid Intelligence,0.029104596,1914173.19,13520367.98,54196817.28,2023-04-26T16:28:00.000Z,291045964.7
APENFT,3.74E-07,9653871.779,69889649.73,286337938.8,2023-04-26T16:28:00.000Z,373606234.4
MiL.k,0.37074992,15367338.32,111700696.5,493640717,2023-04-26T16:28:00.000Z,365650410.5
Ultra,0.306747482,2528519.822,18531553.71,80860774.91,2023-04-26T16:28:00.000Z,306747482.1
COTI,0.085311994,14505959.26,93217432.48,185105355.6,2023-04-26T16:28:00.000Z,170623988.2
Dent,0.001034728,6192898.12,48721526.74,203657654.1,2023-04-26T16:28:00.000Z,103472848.5
Hooked Protocol,2.04661046,40144967.18,263737184.3,1034786097,2023-04-26T16:28:00.000Z,1023305230
Dero,7.478454121,451201.3768,3336937.407,12485268.37,2023-04-26T16:28:00.000Z,137603555.8
Ren,0.100404304,14596756.66,93269169.92,295686918.7,2023-04-26T16:28:00.000Z,100404267.3
Ontology Gas,0.290249752,2327078.914,16766281.64,65883621.78,2023-04-26T16:28:00.000Z,290249751.9
Vulcan Forged PYR,3.610959404,5385136.198,37331643.84,150248792.4,2023-04-26T16:28:00.000Z,180547970.2
Ergo,1.6728389,436880.2075,2898025.9,12719691.56,2023-04-26T16:28:00.000Z,99962403.88
MOBOX,0.511153765,5947896.488,42499325.87,148103528.4,2023-04-26T16:28:00.000Z,189120691.8
STP,0.049488648,5412996.733,36428921.05,149892227.2,2023-04-26T16:28:00.000Z,96127752.96
Venus,6.387943498,13716183.31,89426238.58,398724135.7,2023-04-26T16:28:00.000Z,190010079.1
Request,0.095056362,1085614.898,7557043.536,33788413.04,2023-04-26T16:28:00.000Z,95033167.84
Steem,0.218955104,4309664.954,31819833.04,125370470.1,2023-04-26T16:28:00.000Z,89594453.83
Metars Genesis,1.501115401,92409.12229,630026.6193,2879394.677,2023-04-26T16:28:00.000Z,1501115401
Prom,5.142135908,3474281.715,24717888.22,95365182.51,2023-04-26T16:28:00.000Z,98986116.23
Covalent,0.166142534,2244774.538,14073492.72,65719653.93,2023-04-26T16:28:00.000Z,166142534.5
dKargo,0.036821387,17659629.52,137617007.9,423779716,2023-04-26T16:28:00.000Z,184106934.3
Humanscape,0.100785019,1995701.535,13435088.28,57896612.11,2023-04-26T16:28:00.000Z,109324964.1
Ardor,0.092109984,2055658.601,14690240.44,62416881.63,2023-04-26T16:28:00.000Z,92017827.42
Radicle,1.829784092,4749797.643,37126830.59,192533515.4,2023-04-26T16:28:00.000Z,182975810.9
NYM,0.225955188,856152.0254,5992361.588,24738911.01,2023-04-26T16:28:00.000Z,225955187.7
Centrifuge,0.245430646,682443.9326,4440493.986,21253267.24,2023-04-26T16:28:00.000Z,105537907.7
Orbs,0.03054058,13060619.21,91016583.3,386677862.9,2023-04-26T16:28:00.000Z,305405796.5
TomoChain,0.921113803,34722037.71,238614433.3,731162585.2,2023-04-26T16:28:00.000Z,92111380.34
Powerledger,0.181819684,4256832.311,28070642.46,132078890.9,2023-04-26T16:28:00.000Z,181729887.5
VeThor Token,0.0014121,1127646.882,7930221.871,38140297.58,2023-04-26T16:28:00.000Z,85041980.85
NKN,0.115065298,4319281.293,30658452.18,112899563.4,2023-04-26T16:28:00.000Z,86854895.57
Wilder World,0.34481498,732044.4908,5073540.209,20737178.4,2023-04-26T16:28:00.000Z,172407490.1
Alpha Venture DAO,0.110703616,3418855.014,25856632.79,97892571.3,2023-04-26T16:28:00.000Z,110703615.6
WINkLink,8.84E-05,8222917.76,56664090.49,225626144.8,2023-04-26T16:28:00.000Z,87885750.81
Ribbon Finance,0.158532333,684563.761,4541004.126,18357722.6,2023-04-26T16:28:00.000Z,158532333.1
USDX [Kava],0.757177507,1111479.289,7079272.273,35751317.02,2023-04-26T16:28:00.000Z,81416800.95
Stratis,0.567140391,2940827.376,19411885.6,69382007.29,2023-04-26T16:28:00.000Z,84213911.82
Augur,7.603789361,1897514.804,13239907.23,58577933.5,2023-04-26T16:28:00.000Z,83641682.97
Marlin,0.01023235,4061914.98,27084325.59,115224474.7,2023-04-26T16:28:00.000Z,82752863.19
Energy Web Token,2.739460009,1040628.064,7122187.744,28027853.03,2023-04-26T16:28:00.000Z,133243322.8
e-Radix,0.112034493,1279518.025,9234423.8,36244115.02,2023-04-26T16:28:00.000Z,0
Morpheus.Network,1.733275389,279021.5258,2091716.225,6621873.561,2023-04-26T16:28:00.000Z,83019069.14
Bancor,0.513927917,2434395.596,16063592.65,62737203.15,2023-04-26T16:28:00.000Z,82843598.09
Phala Network,0.148352274,4278660.107,27282696.58,96442023.6,2023-04-26T16:28:00.000Z,148352274
MyNeighborAlice,1.660360714,19095024.78,134525689.6,456524962.5,2023-04-26T16:28:00.000Z,166036071.4
Orchid,0.082744455,1428881.401,9562963.526,37419701.7,2023-04-26T16:28:00.000Z,82744455.38
Metal DAO,1.196125925,9840475.079,55273017.9,216550458.7,2023-04-26T16:28:00.000Z,79648695.26
MARBLEX,1.516385439,1799721.419,13085157.85,45480202.02,2023-04-26T16:28:00.000Z,1516272709
NuCypher,0.110692666,1967.493858,13083.85268,47236.69248,2023-04-26T16:28:00.000Z,152832137.9
Wrapped NXM,26.69953726,4299396.974,28048790.42,102409901,2023-04-26T16:28:00.000Z,77329709.58
Function X,0.189270862,1296927.175,10520048.29,71704088.93,2023-04-26T16:28:00.000Z,77321000
Oasys,0.092994438,950053.3832,6915912.711,26567600.86,2023-04-26T16:28:00.000Z,929944380
Spell Token,0.000714288,7232264.21,53786221.88,216329102.2,2023-04-26T16:28:00.000Z,140006715
Mdex,0.080640871,3786273.992,27088732.78,107025896,2023-04-26T16:28:00.000Z,85479323
IQ,0.00605983,27376731.97,183284439.3,872587878.5,2023-04-26T16:28:00.000Z,79373975.69
Voyager Token,0.272006079,150934491.9,1053868373,4039929408,2023-04-26T16:28:00.000Z,75748855.18
Highstreet,2.114175947,30466873.57,225541510.6,653041291,2023-04-26T16:28:00.000Z,211417594.7
Vibing,0.524815586,11608.61922,79521.9795,371564.7887,2023-04-26T16:28:00.000Z,524815586.2
Dusk Network,0.174045867,6642657.027,51141016.29,159894300.7,2023-04-26T16:28:00.000Z,87022933.63
DODO,0.160948877,7331146.21,46971272.7,198288333.8,2023-04-26T16:28:00.000Z,160948876.6
XPLA,0.451128798,244255.4048,1590190.196,4888239.612,2023-04-26T16:28:00.000Z,902257505.2
Shentu,0.789889807,3828270.083,27452975.47,112021601.5,2023-04-26T16:28:00.000Z,83440221.98
Creditcoin,0.329620797,15710529.77,105127114.4,469050435.4,2023-04-26T16:28:00.000Z,197772477.1
Celsius,0.296408114,1034081.908,6740656.523,31365128.34,2023-04-26T16:28:00.000Z,206198723.4
Alien Worlds,0.019982328,8662554.815,55484527.24,232225160,2023-04-26T16:28:00.000Z,119492230.8
QuarkChain,0.010984084,3232673.227,22172568.41,96005321.31,2023-04-26T16:28:00.000Z,109840841.4
Pirate Chain,0.34925148,91667.59714,639314.0307,2170104.1,2023-04-26T16:28:00.000Z,68504825.07
Seedify.fund,1.386891343,2117197.835,15059833.01,60149703.57,2023-04-26T16:28:00.000Z,138689134.3
Loom Network,0.060225847,30283682.13,221521459.1,633244389.7,2023-04-26T16:28:00.000Z,78293600.71
Onyxcoin,0.002897566,7378828.492,54720165.83,213773623.1,2023-04-26T16:28:00.000Z,140446547.7
Verasity,0.006523214,12700289.03,85908371.16,252765358.5,2023-04-26T16:28:00.000Z,719547550.9
RACA,0.000199451,4309733.62,31864241.04,127603164,2023-04-26T16:28:00.000Z,86046857.71
Bifrost,0.061068422,426846.6494,2926233.198,11441442.53,2023-04-26T16:28:00.000Z,144645690.8
XSGD,0.748969962,1558731.826,10953150.95,47081423.34,2023-04-26T16:28:00.000Z,62626861.29
FUNToken,0.005983112,902519.4792,5998862.046,25055102.78,2023-04-26T16:28:00.000Z,65678282.14
WazirX,0.171608374,797916.9144,6190598.835,21567305.45,2023-04-26T16:28:00.000Z,165198229.6
Aura Finance,2.402319491,674806.5829,4409428.151,18744241.88,2023-04-26T16:28:00.000Z,120115974.6
World Mobile Token,0.15957826,758029.5468,5051266.673,24540473.97,2023-04-26T16:28:00.000Z,319156521
Biswap,0.172186949,9096297.248,58449309.93,249810096.4,2023-04-26T16:28:00.000Z,74843583.61
TrueFi,0.06293927,6201906.728,43273071.42,137232405.7,2023-04-26T16:28:00.000Z,75429617.07
CEEK VR,0.079544379,3383000.243,22935396.34,70413780.98,2023-04-26T16:28:00.000Z,79544379.02
SuperVerse,0.158309048,8346637.928,63884247.22,256096719.6,2023-04-26T16:28:00.000Z,158308743.7
XYO,0.004956095,713432.1576,5356035.141,22518981.51,2023-04-26T16:28:00.000Z,69191913.17
Beta Finance,0.093866144,3552375.632,23599736.44,94316649.25,2023-04-26T16:28:00.000Z,93866143.71
Reef,0.002789734,7291174.031,47531067.1,175042725,2023-04-26T16:28:00.000Z,63507677.24
Ankr Staked ETH,2162.052958,260306.8639,1972117.166,7760952.715,2023-04-26T16:28:00.000Z,118854537.3
Linear Finance,0.012518602,32397027.09,213376152.1,680269862.9,2023-04-26T16:28:00.000Z,125186015
cVault.finance,6317.004991,12754.93437,95364.3726,416140.3423,2023-04-26T16:28:00.000Z,63170049.91
MUX Protocol,16.2271523,294703.6174,2031916.031,8103292.92,2023-04-26T16:28:00.000Z,77941333
Origin Protocol,0.119732566,8080009.912,59374125.02,200038718.1,2023-04-26T16:28:00.000Z,119732565.7
Automata Network,0.166008527,3249515.398,21310251.38,69627986.63,2023-04-26T16:28:00.000Z,166008527.3
Volt Inu V2,1.11E-06,24942920.26,178286845.2,685159008.6,2023-04-26T16:28:00.000Z,76250442.75
Orbit Chain,0.094550253,382494.6408,3135227.762,11360139.18,2023-04-26T16:28:00.000Z,89884055.18
Venus BUSD,0.022042067,10950915.08,76171848.78,320685483.7,2023-04-26T16:28:00.000Z,59398311.56
Saitama,0.001535707,1368385.195,9545666.315,41006530.19,2023-04-26T16:28:00.000Z,68819596.32
StormX,0.005849723,37627751.51,282607091.6,1109259695,2023-04-26T16:28:00.000Z,73121531.58
Toko Token,0.36129185,4373507.083,32377933.3,109197629.5,2023-04-26T16:28:00.000Z,180645924.8
Vai,1.003260199,52095.97996,371586.951,1412510.021,2023-04-26T16:28:00.000Z,57686010.71
RSS3,0.152167985,1964783.849,12741549.97,48512368.07,2023-04-26T16:28:00.000Z,152167985
Clash of Lilliput,0.699662499,114563.1534,780472.0686,3563142.4,2023-04-26T16:28:00.000Z,699662499.3
Aergo,0.131798511,3631020.096,24804299.55,98585244.47,2023-04-26T16:28:00.000Z,65899255.44
Concordium,0.008362541,1440819.082,10647568.62,21515105.97,2023-04-26T16:28:00.000Z,96744765.49
Yield Guild Games,0.245342854,7554496.876,53650090.97,211834941.8,2023-04-26T16:28:00.000Z,245342853.7
Utrust,0.111622583,12668520.47,96918346.3,479277530.9,2023-04-26T16:28:00.000Z,55811291.27
Sologenic,0.138859697,608721.6595,4007574.42,17344113.33,2023-04-26T16:28:00.000Z,55536616.2
AllianceBlock Nexera,0.084443505,1700039.173,11512504.31,51796300.73,2023-04-26T16:28:00.000Z,71776979.3
Ark,0.324184197,2426822.713,15524071.61,48185920.23,2023-04-26T16:28:00.000Z,55038947.83
Vega Protocol,1.135141652,435018.0389,3255534.134,11995803.44,2023-04-26T16:28:00.000Z,73783892.97
Badger DAO,2.835357886,19465719.81,132658571.1,531278519.4,2023-04-26T16:28:00.000Z,59542515.6
Sun (New),0.005850533,7361380.767,49231059.61,209148945.4,2023-04-26T16:28:00.000Z,116429872.4
Mines of Dalarnia,0.175098641,45143184.6,339085721.7,1429173650,2023-04-26T16:28:00.000Z,140078912.5
Moonriver,7.840144791,2525136.918,17340509.5,68822803.75,2023-04-26T16:28:00.000Z,84427179.35
SOMESING,0.019650978,1879500.986,12988855.13,109129350.2,2023-04-26T16:28:00.000Z,117905870
Dawn Protocol,0.729954245,13803131.44,89729988.97,432412787.2,2023-04-26T16:28:00.000Z,55905850.2
Acala Token,0.082139028,2686121.289,17472476.22,62282202.31,2023-04-26T16:28:00.000Z,82139028.05
ASD,0.081585326,4822398.312,31858326.11,143867226,2023-04-26T16:28:00.000Z,63686751.55
Ampleforth Governance Token,3.523275686,1935740.455,12931974.71,55098832.42,2023-04-26T16:28:00.000Z,53898709.06
Euro Coin,1.112361671,2245245.112,16025848.07,71943650.29,2023-04-26T16:28:00.000Z,53584597.7
Meter Governance,3.230513668,370720.0734,2310604.674,8357245.251,2023-04-26T16:28:00.000Z,141496046.4
Wanchain,0.27225817,1270666.859,8558450.447,81929504.6,2023-04-26T16:28:00.000Z,53485513.46
Veritaseum,24.75504236,6113.068402,39459.01657,184173.8946,2023-04-26T16:28:00.000Z,2475504236
Hifi Finance (Old),0.00531221,650041.6034,4903311.434,18349613.47,2023-04-26T16:28:00.000Z,53122101.01
XCAD Network,1.275369487,2973505.93,21940404.74,81603104.19,2023-04-26T16:28:00.000Z,253585098.2
MovieBloc,0.003270327,16701283.74,130459110.3,1051868603,2023-04-26T16:28:00.000Z,98109815.97
Rally,0.010558121,935196.7945,5162276.324,13889954.14,2023-04-26T16:28:00.000Z,158371809.1
AXEL,0.183271187,44626.49084,308077.3068,1216030.375,2023-04-26T16:28:00.000Z,141289826.1
Cobak Token,0.700676679,1761442.762,11396715.63,68316761.07,2023-04-26T16:28:00.000Z,70067667.91
RichQUACK.com,1.17E-09,1332828.436,9441571.318,40126396.61,2023-04-26T16:28:00.000Z,54871331.82
IDEX,0.076548696,183574854.6,1344670058,9216163560,2023-04-26T16:28:00.000Z,76548695.81
Aavegotchi,1.142692681,1936925.442,13982365.46,50802075.91,2023-04-26T16:28:00.000Z,53547122.46
ARPA,0.041334168,12274407.12,76925212.39,652737241.9,2023-04-26T16:28:00.000Z,62001251.83
Metadium,0.030281667,1916870.995,13518535.07,55318217.87,2023-04-26T16:28:00.000Z,60563333.95
Ampleforth,1.109201796,270143.7902,2098067.384,6999821.828,2023-04-26T16:28:00.000Z,51182223.51
Klever,0.005727974,1589154.888,11527157.96,55795109.52,2023-04-26T16:28:00.000Z,57279739.76
Telos,0.185716871,1697340.432,12343988.32,44232215.3,2023-04-26T16:28:00.000Z,65968187.22
Strike,13.60448144,2034725.834,13072129.7,54356075.02,2023-04-26T16:28:00.000Z,88985389.41
OG Fan Token,12.96678883,47955782.88,319482118.6,1393896491,2023-04-26T16:28:00.000Z,64833944.16
Electroneum,0.002754573,1425231.947,9645938.052,41290529.2,2023-04-26T16:28:00.000Z,49429548.31
Rakon,0.203082245,41977.08569,285470.7504,1312306.832,2023-04-26T16:28:00.000Z,58023498.66
Raydium,0.242644056,2434230.297,16113992.99,69995663.61,2023-04-26T16:28:00.000Z,134667413.6
Constellation,0.038607728,344881.7348,2327296.896,9654963.298,2023-04-26T16:28:00.000Z,143311837.2
Perpetual Protocol,0.738545324,4720445.154,34652773.16,115527793.2,2023-04-26T16:28:00.000Z,110781798.6
Komodo,0.356923768,4622073.205,32252511.38,94405342.12,2023-04-26T16:28:00.000Z,48852303.96
Velas,0.019803227,1027803.3,6938739.186,30386984.62,2023-04-26T16:28:00.000Z,48375564.05
LCX,0.062515799,1381085.846,9759162.164,34547916.1,2023-04-26T16:28:00.000Z,59390009.02
smARTOFGIVING,0.650461782,49198.71118,362718.5339,1551023.575,2023-04-26T16:28:00.000Z,1303190461
ZEON,0.001566852,11772.48137,74778.39791,322247.2296,2023-04-26T16:28:00.000Z,78342578.47
Dejitaru Tsuka,0.047529422,1793859.252,12933546.96,54517607.52,2023-04-26T16:28:00.000Z,47529422.42
Flamingo,0.100860818,1633752.809,11136956.92,41987006.62,2023-04-26T16:28:00.000Z,47320656.41
TABOO TOKEN,0.00481909,845782.0958,6039487.142,26919574.51,2023-04-26T16:28:00.000Z,47143601.86
ThunderCore,0.004600838,13104349.74,99668485.72,504604855.2,2023-04-26T16:28:00.000Z,46978567.34
Grove Coin,0.493899894,9197232.966,59089761.65,257767603.2,2023-04-26T16:28:00.000Z,48920784.35
MXC,0.017761646,1245037.998,9045144.549,35790707.68,2023-04-26T16:28:00.000Z,47334180.35
Chainge,0.11704108,887210.5314,6536441.058,28961986.15,2023-04-26T16:28:00.000Z,83886316.67
Gods Unchained,0.215730073,940076.3159,5499100.859,24981142.35,2023-04-26T16:28:00.000Z,107865036.3
sUSD,1.000979901,3474691.571,22639150.89,108415305.1,2023-04-26T16:28:00.000Z,46140948.23
Adshares,1.190477532,361232.3243,2579048.089,11011888.86,2023-04-26T16:28:00.000Z,46140773.44
Zebec Protocol,0.016656112,12335293.35,90163404.4,363769384.3,2023-04-26T16:28:00.000Z,166561123.5
IRISnet,0.029697562,977128.2807,6307514.756,26010914.93,2023-04-26T16:28:00.000Z,63471660.78
Bella Protocol,0.755453324,17032078.39,109967947.5,390815431.2,2023-04-26T16:28:00.000Z,75545332.41
PlatON,0.011898838,1299494.777,8960056.2,38133605.18,2023-04-26T16:28:00.000Z,121963089
VerusCoin,0.61602567,32899.79644,208281.6654,1085766.912,2023-04-26T16:28:00.000Z,44991183.99
Cortex,0.212404464,7342812.39,57445204.65,251072571.5,2023-04-26T16:28:00.000Z,63677256.25
NvirWorld,0.044175257,1515609.941,10621746.68,43266950.21,2023-04-26T16:28:00.000Z,472618953.1
SuperRare,0.119111651,1415258.835,9443018.806,39370928.41,2023-04-26T16:28:00.000Z,119111650.6
Chainbing,1.336628179,2040.683183,12881.08492,61038.90701,2023-04-26T16:28:00.000Z,13366281789
DeFi Pulse Index,78.09316773,42160.31075,304303.7766,1337671.752,2023-04-26T16:28:00.000Z,43652786.43
Efinity Token,0.070005624,555694.6341,3756097.982,14282396.42,2023-04-26T16:28:00.000Z,140011247.9
Enzyme,21.1629727,818804.1392,5762707.527,44305512.7,2023-04-26T16:28:00.000Z,43812911.23
LTO Network,0.104194377,1671669.753,10737021.37,51100740.76,2023-04-26T16:28:00.000Z,43103866.48
Hourglass,0.435911699,463068.3774,3174100.783,14361435.6,2023-04-26T16:28:00.000Z,42701789.73
Polkastarter,0.429757172,3012246.487,20111835.72,87681712.45,2023-04-26T16:28:00.000Z,42975717.25
Ethernity,2.407245061,6992262.763,44634610.68,209882011.7,2023-04-26T16:28:00.000Z,72217351.83
Bloktopia,0.002426271,884875.694,5685076.177,22623364.71,2023-04-26T16:28:00.000Z,485254202.4
HUNT,0.383227067,2797081.719,18941913.55,78665146.87,2023-04-26T16:28:00.000Z,76302317.92
ONUS,0.434015866,175532.3067,1320099.545,5718182.857,2023-04-26T16:28:00.000Z,42145713.95
Alpaca Finance,0.276913845,4001463.24,29003094.47,82242548.37,2023-04-26T16:28:00.000Z,42121769.63
Manchester City Fan Token,7.177993983,11170288.85,81513175.45,424371996.3,2023-04-26T16:28:00.000Z,143559879.7
Carry,0.004768214,127534788.2,865532152.7,3303749272,2023-04-26T16:28:00.000Z,47682137.35
Virtua,0.040883017,4708428.898,36082521.9,120952154.7,2023-04-26T16:28:00.000Z,49059620.79
Nexa,1.85E-05,1416739.994,10958146.27,39255724.76,2023-04-26T16:28:00.000Z,41627234.39
DFI.Money,1077.386831,8144385.872,58119076.04,205342794.3,2023-04-26T16:28:00.000Z,42422106.46
Celo Dollar,0.99767908,595733.7981,4173361.372,16681805.01,2023-04-26T16:28:00.000Z,57108713.12
FirmaChain,0.062741959,3929547.687,25105083.49,115475990.4,2023-04-26T16:28:00.000Z,45566222.11
KLAYswap Protocol,0.753115146,392683.7159,2560758.2,11972942.75,2023-04-26T16:28:00.000Z,89590659.09
DeGate,0.189570876,113360.0294,772519.5584,3071869.431,2023-04-26T16:28:00.000Z,189570875.8
NEST Protocol,0.014067818,1170053.767,7360260.284,35918619.23,2023-04-26T16:28:00.000Z,140369176.9
Litentry,1.033011276,8281118.934,56620563.88,212406517.5,2023-04-26T16:28:00.000Z,103301127.6
FC Barcelona Fan Token,4.342016285,8373431.623,63587008.65,271917825.1,2023-04-26T16:28:00.000Z,173680651.4
Hifi Finance,0.426768567,13604296.06,97667158.09,375400248.5,2023-04-26T16:28:00.000Z,50328592.2
Sweat Economy,0.008721095,2957689.438,21802467.39,54953432.36,2023-04-26T16:28:00.000Z,196184930.6
Gifto,0.039657249,5149504.072,35119310.16,162632854.9,2023-04-26T16:28:00.000Z,40450393.91
Verge,0.002393595,1006200.456,7010733.893,25109690.38,2023-04-26T16:28:00.000Z,39539894.69
Uquid Coin,3.943179921,226768.6093,1433680.628,6149632.827,2023-04-26T16:28:00.000Z,157727196.8
Opulous,0.172861583,840752.2082,5436976.136,24395099.37,2023-04-26T16:28:00.000Z,86430791.73
SelfKey,0.007400591,6650305.386,43103850.3,138543870.9,2023-04-26T16:28:00.000Z,44403543.86
GameFi.org,7.56879895,234111.2524,1688933.065,3494709.313,2023-04-26T16:28:00.000Z,113191163.7
Origin Dollar,0.997689629,273938.3245,1914626.712,7338022.151,2023-04-26T16:28:00.000Z,38646468.54
Revain,0.000449093,260191.7356,1982902.974,7613840.993,2023-04-26T16:28:00.000Z,38200485.69
Persistence,0.235340965,623633.152,4476637.194,17879107.19,2023-04-26T16:28:00.000Z,38719623.52
Phoenix,0.951875883,6940783.776,46862298.58,184187908.8,2023-04-26T16:28:00.000Z,40062417.96
League of Kingdoms Arena,0.508766708,5460327.824,40752247.46,139277431.2,2023-04-26T16:28:00.000Z,87068964.67
WhiteCoin,0.04900221,722792.6597,4702119.376,19985762.07,2023-04-26T16:28:00.000Z,47619975.16
DXdao,758.8091836,8307.925363,54240.88702,233753.1034,2023-04-26T16:28:00.000Z,113045115.8
Boba Network,0.217813365,1146625.623,8766865.67,32412216.32,2023-04-26T16:28:00.000Z,108906682.4
Beefy Finance,465.7427496,835315.0748,6035043.683,27238886.05,2023-04-26T16:28:00.000Z,37259419.97
QuickSwap,72.25552863,2387850.688,16536129.64,76701359.78,2023-04-26T16:28:00.000Z,72255528.63
